,time,open,high,low,close,volume,RSI,Real Lower Band,Real Middle Band,Real Upper Band,MACD,MACD_Hist,MACD_Signal
137,2021-07-13,686.32,693.28,666.2958,668.54,20966092,55.6136,598.8979,655.2283,711.5587,11.655,0.2446,11.4104
138,2021-07-12,662.2,687.24,662.161,685.7,25927042,61.8086,595.8643,653.8271,711.7898,12.0073,0.6581,11.3492
139,2021-07-09,653.185,658.91,644.69,656.95,18140548,53.8026,592.1635,650.472,708.7806,10.5352,-0.6495,11.1847
140,2021-07-08,628.37,654.43,620.46,652.81,22773316,52.4703,589.5041,649.7901,710.0762,11.4302,0.0832,11.347
141,2021-07-07,664.27,665.7,638.32,644.65,18791960,49.8219,586.0864,649.4723,712.8581,12.8279,1.5016,11.3262
142,2021-07-06,681.7115,684.0,651.4002,659.58,23284450,55.0318,584.4241,649.9799,715.5357,15.256,4.3052,10.9508
143,2021-07-02,678.98,700.0,673.26,678.9,27097374,62.9403,582.3567,648.9693,715.582,16.6132,6.7387,9.8745
144,2021-07-01,683.92,687.99,672.8,677.92,18634522,62.6877,580.0662,645.8187,711.5713,16.1367,7.9469,8.1898
145,2021-06-30,679.77,692.81,678.14,679.7,18924862,63.4167,574.9809,642.4397,709.8984,15.3935,9.1904,6.2031
146,2021-06-29,684.65,687.5099,675.89,680.76,17381313,63.8271,574.7211,638.5175,702.3139,14.0399,10.1344,3.9055
147,2021-06-28,671.64,694.6999,670.32,688.72,21628159,66.8434,575.7346,634.0709,692.4072,11.9999,10.628,1.3719
148,2021-06-25,689.58,693.81,668.7,671.87,32496707,63.448,578.6786,628.3184,677.9582,8.4112,9.6963,-1.2851
149,2021-06-24,674.99,697.62,667.61,679.82,45982386,66.4283,580.0683,623.734,667.3998,5.424,9.1332,-3.7092
150,2021-06-23,632.0,657.204,630.04,656.57,31099228,61.5198,585.1802,617.8302,650.4803,0.7229,6.7154,-5.9925
151,2021-06-22,618.25,628.5693,615.5,623.71,19158892,52.383,587.6744,613.7524,639.8303,-2.9206,4.7507,-7.6713
152,2021-06-21,624.48,631.39,608.88,620.83,24812741,51.4448,587.2663,612.7042,638.1421,-4.1829,4.6761,-8.859
153,2021-06-18,613.37,628.35,611.8,623.31,24560905,52.2683,584.0065,611.8488,639.6912,-5.44,4.588,-10.028
154,2021-06-17,601.8878,621.47,601.34,616.6,22701350,50.2681,582.3021,610.6424,638.9827,-7.2178,3.9572,-11.175
155,2021-06-16,597.535,608.5,593.5,604.87,21845739,46.6384,576.6179,610.0153,643.4126,-8.6988,3.4655,-12.1643
156,2021-06-15,616.69,616.79,598.23,599.36,17764145,44.8838,575.373,610.5569,645.7407,-9.2682,3.7625,-13.0307
157,2021-06-14,612.23,625.49,609.18,617.69,20423983,49.9583,574.8778,611.7355,648.5933,-9.2992,4.6722,-13.9714
158,2021-06-11,610.23,612.56,601.52,609.89,16205303,47.6182,574.7858,611.1087,647.4317,-11.0698,4.0696,-15.1394
159,2021-06-10,603.88,616.59,600.5,610.12,23919606,47.6792,573.3149,611.237,649.1592,-12.3745,3.7823,-16.1568
160,2021-06-09,602.17,611.79,597.6301,598.78,16584566,44.4167,573.7437,611.3546,648.9655,-13.8832,3.2192,-17.1024
161,2021-06-08,623.01,623.09,595.5,603.59,26053405,45.535,574.011,612.6782,651.3455,-14.4523,3.4549,-17.9072
162,2021-06-07,591.825,610.0,582.88,605.13,22543682,45.8785,572.6464,613.6349,654.6234,-15.4582,3.3127,-18.7709
163,2021-06-04,579.71,600.61,577.2,599.05,24036896,44.3395,562.4756,614.5302,666.5847,-16.6741,2.925,-19.5991
164,2021-06-03,601.8,604.55,571.22,572.84,30111893,37.1903,557.6795,616.1596,674.6398,-17.3644,2.966,-20.3304
165,2021-06-02,620.13,623.36,599.14,605.12,23302779,43.5938,557.6976,620.7196,683.7417,-15.3242,5.7477,-21.0719
166,2021-06-01,627.8,633.8,620.55,623.9,18084890,48.0647,553.6487,622.3617,691.0746,-15.784,6.7247,-22.5088
167,2021-05-28,628.5,635.59,622.38,625.22,22737038,48.3886,546.8521,622.1997,697.5474,-18.0535,6.1365,-24.19
168,2021-05-27,620.24,631.13,616.21,630.85,26370593,49.7154,536.3822,621.8818,707.3814,-20.8219,4.9021,-25.7241
169,2021-05-26,607.56,626.17,601.5,619.13,28639305,46.9009,532.0708,620.9378,709.8048,-24.6259,2.3237,-26.9496
170,2021-05-25,607.31,613.99,595.71,604.69,28005933,43.2681,527.0584,621.1281,715.1978,-27.9296,-0.399,-27.5306
171,2021-05-24,581.6,614.48,573.65,606.44,34558089,43.6038,523.5772,622.8584,722.1396,-30.2698,-2.839,-27.4308
172,2021-05-21,596.11,596.68,580.0,580.88,26030595,36.9714,515.9303,624.5867,733.243,-32.9946,-6.2736,-26.7211
